FN3_3,FN3_6,FN3_10,FN1_1_to_assets,FN1_2_to_assets,FN1_3_to_assets,FN1_4_to_assets,FN1_5_to_assets,FN1_6_to_assets,FN1_7_to_assets,FN1_8_to_assets,FN1_9_to_assets,FN1_10_to_assets,FN1_11_to_assets,FN1_11_2_to_assets,FN1_11_3_to_assets,FN1_11_4_to_assets,FN1_14_to_assets,FN1_15_to_assets,FN1_16_to_assets,FN1_17_to_assets,FN1_18_to_assets,FN1_19_to_assets,FN1_20_to_assets,FN1_21_to_assets,FN1_21_1_to_assets,FN1_22_to_assets,FN1_22_1_to_assets,FN1_22_2_to_assets,FN1_23_to_assets,FN1_24_to_assets,FN3_10_1_to_assets,FN3_11_to_assets,FN3_11_1_to_assets,FN2_2_to_revenue,FN2_2_1_to_revenue,FN2_3_to_revenue,FN2_3_1_to_revenue,FN2_3_2_to_revenue,FN2_3_3_to_revenue,FN2_3_4_to_revenue,FN2_3_5_to_revenue,FN2_4_to_revenue,FN2_5_to_revenue,FN2_5_1_to_revenue,FN2_7_to_revenue,FN2_8_to_revenue,FN2_9_to_revenue,FN2_10_to_revenue,FN3_1_to_revenue,FN3_2_to_revenue,FN3_2_1_to_revenue,FN3_2_2_to_revenue,FN3_4_1_to_revenue,FN3_4_2_to_revenue,FN3_7_to_revenue,FN3_8_to_revenue,asset_growth_rate,revenue_growth_rate,operating_income_growth,net_income_growth,equity_growth_rate,PERF_12M
5.88,69.46,98.59,0.3320657457874986,0.6679342542111104,0.3320657457874986,0.0,0.6538818361742957,0.0,0.0,0.0,0.0,0.0,0.063370104499384,0.0,0.0,0.0001390915375315,0.220579705709818,0.1997604843720924,0.348852703452184,0.0,0.1417593132214271,0.3623390189312452,0.1780371680404116,0.0,0.1780371680404116,0.1236718496808215,0.0,0.0,0.1236718496808215,0.3017090177212331,0.9859475819617944,0.1114860400776805,0.2496748735306722,0.6801483255426163,0.3198516744558386,0.2738862064965446,0.0459654679592939,0.1816246282201991,0.0,0.0,0.0,0.0128008034300084,0.0459654679592939,0.1816246282201991,0.0454246977480081,0.0154505774653088,0.0759395882419932,0.0559882575610398,0.0,0.0,0.0,0.0,0.013856077870889,0.0,0.0435659932789314,0.0277755031093858,0.0260980639820369,0.0920679647688521,-0.7469205117671591,-0.5626350282963486,0.2763250800209687,0
7.15,62.26,93.89,0.9035472153307914,0.0964527846672753,0.5722153808668586,0.3313318344639327,0.0353561617617661,0.0,0.0,0.0,0.0,0.0,0.2342372298116988,0.0,0.0,0.0005490267341211,0.7642664790166153,0.2452796266613466,0.6910313389859417,0.4348910355911705,0.4558178468477247,1.22008432586434,0.4175696287681936,0.0,0.4175696287681936,0.2599873569190707,0.0,0.0,0.2599873569190707,0.6775569856872644,0.9389033770925576,0.1392807363141761,0.4789987608225368,0.9743117203409916,0.0256882796585217,0.0340385399623953,-0.0083502603038735,-0.0052673942263026,0.0,0.0,0.0,0.004680019426677,-0.0083502603038735,-0.0052673942263026,0.0015382698770641,0.0048552099220086,-0.011667200348818,-0.0147607725122147,0.0,0.0,0.0,0.0,0.0047539887469282,0.0,-0.0200607716362597,-0.0084159567396229,-0.0228311278606956,0.0535380759925097,-0.5852734663169555,-1.1701111005110842,0.1426009962700408,0
4.76,118.29,98.36,0.0426634594727171,0.9573365405270418,0.0426634594727171,0.0,0.940893482887492,0.0,0.0,0.0,0.0,0.0,0.0170398252567928,0.0,0.0,0.0164430576395498,0.1886065367633715,0.1657099497195757,0.9371653128277704,0.0024690506668962,0.7966946548667915,0.9853011916301628,0.1005463015718496,0.0,0.1005463015718496,0.118934701084497,0.0,0.0,0.118934701084497,0.2194810026563466,0.9835569423602092,-0.1459430772906543,0.9146412534480716,0.5903634436426703,0.4096365563565168,0.2078559166074302,0.2017806397490865,0.1892716170606932,0.0,0.0,0.0,0.0292058733636995,0.2017806397490865,0.1892716170606932,0.0499897580293391,0.0299398812581448,0.2218305165202808,0.1939276494188137,0.0,0.0,0.0,0.0,0.0279126213592006,0.0,0.1793832382833649,0.1753856183222551,1.0556027518110531,-0.8944774147483924,0.0660903250186126,0.0591938484212197,-0.1200742017462736,0
0.0,13.48,94.38,0.91934808619897,0.0806519138007172,0.91934808619897,0.0,0.0244165730062778,0.0,0.0,0.0,0.0,0.0,0.4937483260030546,0.0,0.0,0.0224957008007579,0.7270092967834458,0.4419867807444555,0.3902239838994706,0.0,-0.02970577707243,0.6973035197110159,0.1539451254464552,0.0,0.1539451254464552,0.0207475475164706,0.0,0.0,0.0207475475164706,0.1746926729629259,0.9437646592052478,0.1923387894155241,0.3663796987680741,0.8338672890508472,0.1661327109486696,0.1599446232349695,0.0061880877137001,0.0336353444859849,0.0,0.0,0.0,0.0,0.0061880877137001,0.0336353444859849,0.0008359668705841,0.0162897567481293,-0.009265702163845,-0.0094681704405934,0.0,0.0,0.0,0.0,0.0,0.0,-0.0088916915523813,0.0066877349646735,0.1360799507168214,0.0541694110239602,-0.8160242504228595,0.8244485458739544,0.1960351243250391,0
100.0,649.15,100.0,0.875151011546059,0.1248489884524078,0.875151011546059,0.0,0.1248489884524078,0.0,0.0,0.0,0.0,0.0,0.1346026479911101,0.0,0.0,0.0,0.0830640166310733,0.0,0.5395450949601398,0.0,0.5395450949601398,0.6226091115912131,0.0766556078175279,0.0,0.0766556078175279,0.4976083450353266,0.0,0.0,0.4976083450353266,0.5742639528528546,0.9999999999984668,0.7920869949149857,0.189627576394688,0.9451578109702192,0.0548421890293186,0.0379640078782846,0.0168781811510339,-0.1652308451613392,0.0,0.0,0.0,0.0047303086346133,0.0168781811510339,-0.1652308451613392,0.0425861793284021,0.0049285601395224,0.0545358003399137,0.0545353382151936,0.0,0.0,0.0,0.0,0.0048319760730282,0.0,0.0500379404394944,0.0184909964240703,0.1027428756912933,-0.0462380510784237,1.1021490940994945,1.2892019193506516,-0.4774751902054289,0
3.39,180.04,96.26,0.2008282760418105,0.7991717239579301,0.2008282760418105,0.0,0.7617732318716985,0.0,0.0,0.0,2.5940370869475595e-05,0.0,0.1900687290125694,0.0,0.0026526623251125,0.0,0.6499839818208195,0.5480546667374282,0.5136761526278208,0.0328991347589211,-0.0217663057928682,0.6282176760279512,0.1605708956820539,0.0,0.1605708956820539,0.289094797788249,0.0,0.0,0.289094797788249,0.4496656934703029,0.962601507913509,-0.449155705779009,0.4637653226526977,0.0,0.9999999999996432,0.8851732383207453,0.1148267616788978,0.0965561501754186,0.0,0.0,0.0,0.0263831099552554,0.1148267616788978,0.0965561501754186,0.0173579197338033,0.0293189291987375,0.1028657522139636,0.0807851790563899,0.0,0.0,0.0,0.0,0.0264730584597366,0.0,0.050001374213245,0.1209871634203272,-0.0065664624649124,-0.0268369839064843,0.1892226592528641,2.0678317158113533,0.2138184614004205,0
100.0,183.14,96.76,0.7328993120448922,0.2671006879549322,0.5208934605141848,0.2120058515307073,0.2347135252418802,0.0,0.0,0.0,0.0,0.0,0.1696684191074363,0.0,0.0015501010996536,0.0179941940965913,0.0248293449774259,0.0,0.3696268982288573,0.0077836730639692,0.3696268982288573,0.3944562432062832,0.1811054381119229,0.0,0.1811054381119229,0.3316693393757387,0.0,0.0,0.3316693393757387,0.5127747774876616,0.9676128372867724,0.7080699670674663,0.2082608999325402,0.8168721106812938,0.1831278893182872,0.0947796994270413,0.0883481898912458,0.0503231678494712,0.0,0.0,0.0,0.0177423842680207,0.0883481898912458,0.0503231678494712,0.0460271139166476,0.0828968276583057,0.0514784761495877,0.046480940136824,0.0,0.0,0.0,0.0,0.0178886311293702,0.0,0.0395168238366294,0.0709263753909396,-0.0317399847615938,-0.0721021662183808,0.7556166208613905,-0.3571734897285619,0.5144826127787654,0
2.84,-2363.9873,99.38,0.9843326314709544,0.0156673685289669,0.5634362499010916,0.4208963815698627,0.0094580806437732,0.0,0.0,0.0,0.0,0.0505926572236245,0.2640677372857549,0.0,2.248517118683947e-05,0.000752545659442,0.4820850577860658,0.3930973983713194,0.3968841056098303,0.0,-0.0012508359216175,0.4808342218644483,0.0038523545040389,0.0,0.0038523545040389,-0.228242019690388,0.0,0.0,-0.228242019690388,-0.224389665186349,0.9937907121147276,0.5022475736848885,0.3402114109255965,0.8520386485014655,0.1479613514984554,0.0274771701589842,0.1204841813394712,-0.1614045489613832,0.0120268851310656,0.1267420226977972,0.0,0.0109884667309172,0.1204841813394712,-0.1614045489613832,0.0352026681333726,0.016917941643981,0.1387689078288628,0.1267420226977972,-0.1681701457948464,-0.1749686819614042,-0.0679241434805699,0.0747226796471277,0.0115454337276802,0.0,0.1069257357063155,0.1297629623977267,0.2014708780021954,0.200686801161968,1.7464732692766898,0.4618970217352235,-0.5673417184878126,0
4.46,633.92,94.24,0.3451213326583597,0.6548786673415683,0.2445460869742944,0.1005752456840652,0.5973035282018209,0.0185153715216309,0.0,0.0,0.0,0.1022381727339105,0.1402175852590391,0.0,0.0076740005995003,0.0452090102061358,0.6623655130079765,0.2205042420704104,0.4497029761884284,0.2312060031925669,0.1838351301911679,0.8462006431991445,0.0531641033956767,0.0,0.0470914372872096,0.3430914436265393,0.0,0.0,0.3370187775180722,0.390182880913749,0.9424248608601806,-0.3172441803496168,0.3512570320872485,0.8724720098071664,0.1275279901927884,0.0554610980231646,0.0720668921696237,0.0403752306486028,0.0030154984997653,0.0631093967011109,0.0,0.006319726499193,0.0720668921696237,0.0403752306486028,0.0127276834459936,0.0186696804147411,0.0661248952008763,0.0631093967011109,0.0286949499046609,0.062533024172152,-0.0226848674596682,-0.0111532068078228,0.0064626878914685,0.0,0.0549392300908807,0.1014354989705647,0.1078049408020772,0.7261906110817721,0.7849283090617334,0.3618774086715982,0.1362072499122334,0
9.85,125.07,93.47,0.6338348879505725,0.3661651120493523,0.3768527037828366,0.2569821841677359,0.3009078362128932,0.0,0.0,0.0,0.0,0.2604290312620837,0.0490074890347867,0.0,0.0056348195619289,0.0499101506586448,0.3965066041349701,0.1842742511171604,0.7945903689406298,0.0290313972884981,0.495600059691739,0.8921066638267091,0.2476893281873649,0.0,0.2476893281873649,0.305614834683122,-0.024051700228018,0.0282105227108486,0.305614834683122,0.5574629853533176,0.9347427241634656,0.2373282838156024,0.5478235295398403,0.7949593244313607,0.2050406755685813,0.1583660565688959,0.0466746189996853,0.045815043180052,0.0006123752701544,0.0279945632119397,0.0,0.0162886717767144,0.0466746189996853,0.045815043180052,0.0085414691971986,0.0266091497147898,0.0286069384820941,0.0279945632119397,0.1604100141858918,0.0038789953890309,-0.0035070925445309,0.1600381113413918,0.0155554222819907,0.0,0.0134269571097178,0.0510993464323687,0.3550107158775769,-0.0696279599077483,0.0187618685909371,-0.3464515325323399,0.2098698844857114,0
100.0,516.72,97.76,0.7714865925476605,0.2285134074504345,0.7714865925476605,0.0,0.2061333658450882,0.0,0.0,0.0,0.0,0.0,0.0100755907431627,0.0,0.0223781365966975,0.0,0.0705958105048452,0.0,0.6614513879880414,0.0,0.6555572912288533,0.7261531017336985,0.0914404151393105,0.0,0.0914404151393105,0.4724916751113049,0.0,0.0,0.4724916751113049,0.5639320902506154,0.9776199583927488,0.7008907820428153,0.1803776489141824,0.0,0.9999999999965782,1.0481616451913698,-0.0481616451947914,-0.1565227805431862,0.0,0.0,0.0,0.0259713596467827,-0.0481616451947914,-0.1565227805431862,0.0300364420262791,0.0266009683654926,-0.0447261715340049,-0.0447227497474902,0.0,0.0,0.0,0.0,0.0262143064893284,0.0,-0.0689934814964533,-0.0348714263715893,0.195676783781799,-0.3381488686617172,0.6923026473844675,0.8632773680541527,0.2082792512583438,0
3.26,0.0,95.35,0.2711354817036535,0.7288645182962743,0.2695220773490983,0.0016134043545552,0.6823369672957306,0.0051413972553163,0.0,0.0,0.0,0.0601234437074591,0.0265990047513264,0.0,0.0,0.0013452365247466,0.4251763455789127,0.2513622853665969,0.5624239199936734,0.0139413390081096,0.2998350623670208,0.7250114079459336,0.0008900103929524,0.0,0.0010825084442886,0.4389111521051939,0.0,0.0,0.4389111521051939,0.4389111521051939,0.953472448999384,-0.1540408638752591,0.3633633724555333,0.5873022891013485,0.4126977108985766,0.2014332768359402,0.2112644340626364,0.1864497263108868,0.0217353313295899,0.185134321917737,0.0,0.0087812575933307,0.2112644340626364,0.1864497263108868,0.0735735459406219,0.0779683267559314,0.2068696532473269,0.185134321917737,0.0363461727215789,0.0780426890357921,-0.0415453977977961,-0.0001511185164171,0.0087824545716785,0.0,0.1458351288008442,0.3098028337265175,0.0490507775783869,0.3016013884015823,0.1330906096926286,0.6531176372740017,0.0293520403738225,0
1.85,589.63,92.83,0.5965436099211159,0.4034563900779197,0.5956004320481854,0.0009431778729304,0.331799945993585,0.0,0.0,0.0,0.1026414766808407,0.0,0.4105813370362124,0.0,0.0,0.0522817575125831,0.5458521390265924,0.2436484974730512,0.2793272383594883,0.1118688037648884,0.0766095745090492,0.6224617135356416,0.0482197276549317,0.0,0.0482197276549317,0.2843179801717738,0.0,0.0,0.2843179801717738,0.3325377078267055,0.9283435559147007,0.0506914708945235,0.2605572271725296,0.6475510830709104,0.3524489169284335,0.3131741312070503,0.0392747857213831,0.0299727591944083,0.0,0.0,0.0,0.0031669404743763,0.0392747857213831,0.0299727591944083,0.0122321189567583,0.0031525065215202,0.0483543981566212,0.043941545115259,0.0,0.0,0.0,0.0,0.0031203581719771,0.0,0.0408480865826954,0.0359536643869533,0.0542090280601319,0.0561171178411968,0.3103493564418538,-0.301448731183689,0.1050841917016367,0
2.39,14.67,98.16,0.6504652854415053,0.349534714557798,0.3441349508932643,0.3063303345482409,0.3311650669429038,0.0,0.0,0.0,0.0,0.0,0.2011464220816185,0.0,0.0130799694547471,0.0,1.106109188097732,0.7225984638189897,0.7609820741775909,0.3095423229990151,-0.0193764422594427,1.0867327458382894,0.3323467442558134,0.0,0.3323467442558134,0.0490012875823209,-0.0002306221642529,0.0,0.0490012875823209,0.3811174096738813,0.9816303523844092,-0.4556439026562269,0.6741071926240803,0.9605345394012827,0.0394654605984042,0.0473636879436029,-0.0078982273451986,-0.016964405372192,0.0,0.0,0.0,0.0083466202074855,-0.0078982273451986,-0.016964405372192,0.0209849112044292,0.0079408121421756,0.0051458717170549,0.0049698963060178,0.0,0.0,0.0,0.0,0.0079680538873005,0.0,-0.0032583632157523,-0.0060695860632465,0.0614899560463325,-0.3118379385658032,0.5344235667515519,1.1880341878704117,0.3401295544963345,0
100.0,12.59,95.43,0.1889801778581008,0.8110198221418531,0.1420239885864135,0.0469561892716872,0.7653232309241803,0.0,0.0,0.0,0.0,0.0,0.0371229163503987,0.0,0.0,0.0,0.1532565633766932,0.0,0.0232931164363837,0.1522554450993966,-0.0039440918637586,0.1493124715129346,0.5645438554944872,0.0,0.5645438554944872,0.0133008749875373,0.0,0.0577918740241149,0.0133008749875373,0.6356366045061395,0.954303408782281,0.0357236144814075,-0.0507150257458769,0.5148277946460227,0.4851722053532785,0.4495731990674673,0.0355990062858112,0.0275940866320094,0.0,0.0,0.0,0.0058791260626306,0.0355990062858112,0.0275940866320094,0.0124563677720659,0.0069238536822232,0.0411315203756539,0.0381294134500552,0.0084360881764028,0.0,-0.19900628583594,0.2074423740123428,0.0060216842127288,0.0,0.0388373124993177,0.2001027257256663,0.1482581040999215,-0.2548818168657362,0.2900954744526022,-0.688273773812733,0.4326218810947645,0
3.19,0.61,98.76,0.6856860622189741,0.3143139377799355,0.6856860622189741,0.0,0.3019083723934172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845150675604119,0.482789976546871,0.8722492801208149,0.0,0.3899837434536165,1.0744988110140286,0.0763218120105713,0.0,0.0763218120105713,0.0004666533648646,0.0,0.0,0.0004666533648646,0.0767884653754359,0.9875944346123914,0.0011709946585621,0.5188465811638653,0.7944981207601245,0.2055018792391179,0.1572121347111462,0.0482897445279717,0.0807402407213606,0.0,0.0,0.0,0.0103299445660322,0.0482897445279717,0.0807402407213606,0.0014379343444319,0.0191317997892197,0.0305958790831838,0.0274881832555443,0.0,0.0,0.0,0.0,0.0110716398891085,0.0,0.0179203893483627,0.0494844876581977,-0.0661239576014233,-0.0948105955141367,-0.4019123042383914,2.1490192673017687,0.1908489880084738,0
100.0,9.65,99.28,0.0495551143216353,0.9504448856782992,0.0495551143216353,0.0,0.9432551371040344,0.0,0.0,0.0,0.0,0.0,0.0078862352368494,0.0,0.0038188080563579,0.0,0.0100309099095997,0.0,0.8483109462775499,0.0001045612781403,0.9190121568342716,0.9199204471115506,0.2848461085548595,0.0,0.2848461085548595,0.0274931423757089,0.0,0.0,0.0274931423757089,0.3123392509305684,0.9928102514256696,0.0486468240443564,0.8251569988571612,0.0134918698852606,0.9865081301138257,0.8413346234063968,0.145173506707429,-0.1934361555067117,0.0,0.0,0.0,0.3352044885795253,0.145173506707429,-0.1934361555067117,0.0092598429800986,0.3222644633079775,-0.1678311136204498,-0.1677982222196325,0.0,0.0,0.0,0.0,0.3113280725362181,0.0,-0.5040049848740634,0.0929584079099315,0.0415086948195013,-0.2011031891317541,1.750498304339969,0.4456591620447329,0.2135968311155851,0
3.08,187.42,98.87,0.2015634851692792,0.7984365148304464,0.0264330621250968,0.1751304230441824,0.7871488235721271,0.0,0.0,0.0,0.0,0.0,0.0045839440411458,0.0,0.0,0.0,0.4616023692626724,0.3841217248820378,0.6865262171306529,0.0526490954756352,0.3453289975135402,0.8069313667762127,0.1097490642520108,0.1292824770802443,0.2390315413322551,0.0764141578487656,0.0,0.0,0.20569663492901,0.3154456991810208,0.9887123087414064,-0.2600388840933931,0.7162330938423872,0.7821040462597882,0.2178959537398376,0.1596228774976265,0.0582730762422111,0.0675911098070385,0.0,0.0,0.0,0.0171226071033007,0.0582730762422111,0.0675911098070385,0.0029902437217033,0.0178681096682109,0.0433952102957035,0.0410022668217897,0.0,0.0,0.0,0.0,0.0166308448692183,0.0,0.0250600387795969,0.0540665256249463,0.4472696602843065,-0.0074017031532528,-0.1378588632643733,-0.2547209599721455,0.1488398166568085,0
100.0,13.17,97.56,0.8818541810782303,0.1181458189209844,0.1729038854001474,0.7089502956780829,0.0937133640776611,0.0,0.0,0.0,0.0,0.0,0.1402217962780531,0.0,0.0,0.0244324548433233,0.5511306930206719,0.0,0.2618595363524446,0.4688926911503168,0.2618595363524446,0.8129902293731165,0.23164307179111,0.0,0.23164307179111,0.0305085704010169,0.0,0.0,0.0305085704010169,0.262151642192127,0.9755675451558914,0.3307234880575584,0.2528922011664972,0.8431173375377505,0.1568826624617384,0.1262256617678724,0.030657000693866,0.0114735737359082,0.0,0.0,0.0,0.0044463611066521,0.030657000693866,0.0114735737359082,0.016977618994568,0.0068739250709941,0.0407606946174398,0.0365473305993458,0.0,0.0,0.0,0.0,0.0042884749216423,0.0,0.0320881955295052,0.0290806936364054,0.22796693437089,-0.3640118442721388,1.6719661544568265,0.5847346848214305,-0.1224901762360266,0
100.0,43.19,96.59,0.1723259743241149,0.8276740256758544,0.0989479570611592,0.0733780172629556,0.7935383309708645,0.0268634970063711,0.0,0.0,0.0,0.0052607839332069,0.0511101253190453,0.002597894547677,0.0003446819183133,0.0201566305776302,0.0100309099095997,0.0,0.0,0.0,0.0262109337030691,0.0377303840584144,0.0762164891681945,0.0,0.0762164891681945,-0.1490486831362956,-0.0064288008604676,0.1883946071956861,-0.1490486831362956,0.1091336123671174,0.9658643052949794,0.1679906807264755,-0.0373161100273164,0.029321265753921,0.9706787342460196,0.9635665235824128,0.0071122106636069,0.0089572848753845,0.0,0.0166247278539278,0.0,0.0051515298517673,0.0071122106636069,0.0089572848753845,0.0137171060776346,0.0042045888873138,0.0166247278539278,0.0166247278539278,-0.0178962817010416,0.1059363187545252,-0.3056841574247014,0.1818515569691345,0.0,0.0,0.0161228752685528,0.0656034501237046,-0.0301356731534909,0.0373388035235843,-0.2059858804798913,0.0359874343688657,0.16262880388369,0
3.71,2.51,95.85,0.4577763807676466,0.5422236192322019,0.2227339655224312,0.2350424152452153,0.5007542339502983,0.0,0.0,0.0,0.0,0.0,0.1237466295028139,0.0,0.0,0.0410452328293936,0.3589081104007697,0.2301196715847804,0.7371836277152214,0.0742722755778964,0.5084442693973236,0.8673523797980932,0.6474384221527786,0.0,0.6474384221527786,-0.0529242281940114,0.0,0.06918077983457,-0.0529242281940114,0.6636949737933372,0.9585306147179448,0.0988682703668768,0.6632317387219887,0.8529641565409365,0.1470358434589067,0.1436151472117478,0.0034206962471588,-0.0762161730756778,0.0,0.0,0.0,0.0093710080313279,0.0034206962471588,-0.0762161730756778,0.001964830613914,0.0256497339380035,-0.0202642070769306,-0.0202930578336907,0.0,0.0,0.0,0.0,0.0091756382328332,0.0,-0.0279449370763383,0.0037299010967828,0.2417527949971282,0.2533157804442002,1.044881500985342,-0.2972815845365334,0.181743713622685,0
100.0,169.71,86.83,0.5830892336417136,0.4169107663577384,0.5830892336417136,0.0,0.2852552827993356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316554835584027,0.0985050469185915,0.0,0.1309881133586194,0.0152810242214752,0.1309881133586194,0.2294931602772109,0.3429997906932305,0.0,0.3429997906932305,0.5821166703374318,0.0,0.0,0.5821166703374318,0.9251164610306624,0.8683445164410494,0.4845841867231221,-0.3012124439884074,0.7089815768594283,0.2910184231400783,0.2200194769058458,0.0709989462342324,-1.1316299427329968,0.0,0.0,0.0,0.0008732047502334,0.0709989462342324,-1.1316299427329968,0.0035909928683327,0.009024102424446,0.0655658366781191,0.0655658366781191,0.0,0.0,0.0,0.0,0.0008618580218405,0.0,0.0650591805885769,0.0817191378854031,-0.0793265483711907,-0.0975650475944543,1.0627404273717245,1.0443444575680687,-0.1004897103292542,0
4.25,299.02,97.89,0.8909159905379089,0.1090840094619305,0.5654912109700158,0.3254247795678932,0.0880033080860474,0.0,0.0,0.0,0.0,0.0,0.3262193751620772,0.0,0.0001077118472116,0.0180771300298674,0.2764081839172124,0.187813504079857,0.6799256579571477,0.0740436279533153,0.4916721565997839,0.7680803405169963,0.0802621812307081,0.0,0.0802621812307081,0.2400028637545877,0.0,0.0,0.2400028637545877,0.3202650449852959,0.9789192986239564,0.6145078066206966,0.7131829348475415,0.8978876077230861,0.1021123922768645,0.0643413624415375,0.0377710298353269,0.0182230067501019,0.0,0.0,0.0,0.0024936449234265,0.0377710298353269,0.0182230067501019,0.0005840916605355,0.0025139787937026,0.0358411427021598,0.0319194762905325,0.0,0.0,0.0,0.0,0.0025674108615815,0.0,0.030039211716701,0.0369773162566405,1.1185746447830889,0.0012418569084618,1.072711180610335,0.4084760711329623,0.0687065344726828,0
100.0,-1.1,100.0,0.0218257622496994,0.9781742377502518,0.0101854418877462,0.0,0.9556963707404306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100309099095997,0.0,0.6606744749567489,0.0,0.6732557622340372,0.6775988013987672,0.1827878436334185,0.0,0.1827878436334185,-0.0020179777937129,0.0,0.0,-0.0020179777937129,0.1807698658397055,0.9999999999993908,-0.0013702995344385,0.6137296823691901,0.23808759139461,0.7619124085946847,0.7820599286938149,-0.0201475200991302,-0.495766023268183,0.0,0.0,0.0,0.337776064913792,-0.0201475200991302,-0.495766023268183,0.7367333611594273,0.3076618385382058,0.4089240025220914,0.400177709259079,0.0,0.0,0.0,0.0,0.3369410454835411,0.0,0.1157465394855451,0.1817773067392301,0.4049643161948874,-0.3061083502306055,0.9593608291738424,-0.2193425778920027,1.0737841275979352,0
1.55,6.48,99.53,0.4561106152380488,0.5438893847618695,0.1443422528216045,0.3117683624164443,0.5392163332009628,0.0356232498589091,0.0,0.0,0.0,0.005227207678773,0.1353573218060485,0.0,3.2626206527310405e-07,0.0,0.6260064471014898,0.163131032636552,0.3881966378204464,0.3001426662445678,0.2441011206857046,0.8701075677871944,0.1710428877194248,0.0,0.1710428877194248,0.0110800228677072,0.0,0.0,0.0110800228677072,0.182122910587132,0.9953269484390116,-0.1698958318634409,0.3587599692432458,0.8487311896941514,0.1512688103057175,0.097832328396037,0.0534364819096804,0.0354152268768064,0.0066852112910441,0.0310197892317961,0.0,0.0040092660223216,0.0534364819096804,0.0354152268768064,0.0233890012765778,0.039120482663418,0.0377050005228402,0.0310197892317961,0.0160597338180703,0.1237045167272297,0.0019347892802843,-0.1095795721894437,0.0041386014113931,0.0,0.0218824471041817,0.0455120357914335,0.0356210689851551,-0.0574327879494751,0.5088561226925097,0.2033570898433119,-0.048820313148956,0
100.0,23.87,100.0,0.5706975153342408,0.429302484665191,0.0760143311992913,0.4946831841349494,0.429302484665191,0.0,0.0,0.0,0.0,0.0,0.001345964606073,0.0,0.0,0.0,0.0322287219415342,0.0,0.8369854483551636,0.022516641326839,0.886387860523701,0.9186165824652353,0.0295441787740816,0.0,0.0295441787740816,0.0070514000531755,0.0,0.0,0.0070514000531755,0.0365955788272571,0.9999999999994212,0.5384687933927066,0.7923390808119692,0.5302901581478175,0.4697098418494594,0.0874014290068634,0.382308412842596,0.4571978608448318,0.0,0.0,0.0,0.0464890210428743,0.382308412842596,0.4571978608448318,0.1438210691408971,0.1179666056721399,0.4081628763113532,0.3899272426251745,0.0,0.0,0.0,0.0,0.0445012634512795,0.0,0.3490148346611853,0.364622816188612,0.2536359213859959,-0.1126038724266275,-0.163800958874579,2.4016675772049867,-0.0310346902543696,0
100.0,13.27,100.0,0.0218257622496994,0.9781742377502518,0.0101854418877462,0.0,0.9556963707404306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177367632069402,0.0,0.5328392988451316,0.1144192249707872,0.6274253376448221,0.7451621008517624,0.0166799633182704,0.0,0.0166799633182704,0.0022141764072912,0.0,0.0,0.0022141764072912,0.0188941397255617,0.9999999999994212,-0.1086703159113688,0.5288701773610563,0.901942747182072,0.0980572528094887,0.0362724909695483,0.0617847618399403,-0.1789487897902056,0.0,0.0,0.0,0.1242868716864911,0.0617847618399403,-0.1789487897902056,1.9066417179628333e-05,0.1278651723312302,-0.0660635317146637,-0.0661226074328552,0.0,0.0,0.0,0.0,0.125189886235989,0.0,-0.1952452486227319,0.0551176450726199,0.125956827862841,0.230088863048853,1.3452650442678142,0.5355936221601806,-0.4716466198198598,0
100.0,0.0,95.67,0.9279257431399064,0.0720742568599104,0.912946631361912,0.0149791117779945,0.0287960368793192,0.0,0.0,0.0,0.0,0.0,0.6196063181924948,0.0,0.0,0.0,1.0156740426290776,0.0,0.1239865439114012,0.6108922798471337,0.1239865439114012,1.139660586540479,0.0008900103929524,0.0,0.0010825084442886,0.0469778017765526,0.0,0.0,0.0469778017765526,0.0469778017765526,0.9567217800192256,-0.0877482994891712,0.0121332655375819,0.8827950860608597,0.1172049139389958,0.0579518548662988,0.059253059072697,-0.0336940210504848,0.0,0.0,0.0,0.0042971242866781,0.059253059072697,-0.0336940210504848,0.0018137954236454,0.0042378735398297,0.0568289809565127,0.0855869812524732,0.0,0.0,0.0,0.0,0.0042910546979766,0.0,0.0808180187012582,0.0885261073241888,-0.4841986052513154,0.2437435765996008,2.758563009844315,1.3522309335948643,0.0625577416238392,0
